id,delivery_datetime,mailing_status,alert_types,critical_topic,press_sources,social_media_sources,social_media_engagements,repercussions,stakeholders,criticality_level,title,alert_text,profiles_or_portals,urls,history,is_repercussion,previous_alerts_ids,subcategories,categories
b2c5ac1c-bcc9-4018-aa41-d850344f2acf,2025-12-17 13:30:00.000000 UTC,MAILING_SENT,[PRESS],[MARKET_VARIATION],"[ONE_RELEVANT_VEHICLE,GROUP_B,NICHE_PUBLISHER]",[],[],[],"[CLIENT_SOCIETY,PRESS_JOURNALISTS]",LEVEL_1,"Queda do Ibovespa após Ata do Copom, com recuo das ações do Banco do Brasil (BBAS3)","Dia (16), às 21h48, o portal *Correio Braziliense* (https://www.correiobraziliense.com.br/economia/2025/12/7315502-dolar-a-rs-546-e-bolsa-com-queda-superior-a-2-apos-ata-do-copom.html), com aproximadamente 558 mil acessos por dia, publicou: “*Dólar a R$ 5,46 e bolsa cai mais de 2% após Ata do Copom*”. Após a manutenção da Selic em 15% ao ano pelo Banco Central, o Ibovespa recuou 2,42%, voltando a 158.557 pontos. O cenário político e as expectativas sobre as eleições de 2026 também pressionaram os mercados. *Entre os papéis em queda, destacam-se ações de bancos, com o Banco do Brasil (BBAS3) recuando 1,36%, refletindo impacto sobre a rentabilidade e o valor de mercado da estatal.*

Dia (16), às 18h41, o portal *Terra* (https://www.terra.com.br/economia/ibovespa-cai-mais-de-2-e-fecha-abaixo-de-159-mil-pontos,57dc75bc725c82d2b8fda7b0c9f50b9bugasxbre.html
), com aproximadamente 1 milhão de acessos por dia, publicou: ""*Ibovespa cai mais de 2% e fecha abaixo de 159 mil pontos*"". O índice recuou 2,4%, encerrando em 158.577,88 pontos, impactado pela falta de sinalizações do Banco Central sobre cortes da Selic e dados econômicos internacionais. *Entre as ações do setor bancário, os papéis do Banco do Brasil (BBAS3) caíram 1,36%, contribuindo para a pressão negativa no Ibovespa, sem envolver acontecimentos internos ao banco.*

Dia (16), às 18h39, o portal *UOL – Reuters* (https://economia.uol.com.br/noticias/reuters/2025/12/16/ibovespa-cai-mais-de-2-e-fecha-abaixo-de-159-mil-pontos.htm), com aproximadamente 272 mil acessos por dia, publicou: ""*Ibovespa cai mais de 2% e fecha abaixo de 159 mil pontos*"". O Ibovespa fechou a 158.577,88 pontos, recuando 2,4%, pressionado por volatilidade global, expectativa de cortes da Selic e cenário político. *Entre os papéis do setor financeiro, as ações do Banco do Brasil (BBAS3) perderam 1,36%, refletindo o movimento geral de mercado e sem associação a eventos específicos da instituição.*

Dia (16), às 16h00, o portal *MSN* (https://www.msn.com/pt-br/dinheiro/economia-e-negocios/ibovespa-cai-mais-de-2-nesta-ter%C3%A7a-feira-com-brava-energia-liderando-altas-e-rumo-entre-as-maiores-quedas/ar-AA1Suh9z?ocid=Peregrine), com aproximadamente 5 milhões de acessos por dia, publicou: ""Ibovespa cai mais de 2% nesta terça-feira, com Brava Energia liderando altas e Rumo entre as maiores quedas"". *O índice Bovespa recuou 2,40%, encerrando em 158.577,88 pontos, pressionado por bancos, varejo e consumo. Entre os papéis do setor financeiro, as ações do Banco do Brasil (BBAS3) recuaram 1,36%*. O movimento reflete volatilidade no mercado e cautela em relação à política monetária, sem impactos específicos sobre a instituição.


*","[Correio Braziliense,Terra,UOL – Reuters,MSN]","[https://economia.uol.com.br/noticias/reuters/2025/12/16/ibovespa-cai-mais-de-2-e-fecha-abaixo-de-159-mil-pontos.htm,https://www.correiobraziliense.com.br/economia/2025/12/7315502-dolar-a-rs-546-e-bolsa-com-queda-superior-a-2-apos-ata-do-copom.html,https://www.msn.com/pt-br/dinheiro/economia-e-negocios/ibovespa-cai-mais-de-2-nesta-ter%C3%A7a-feira-com-brava-energia-liderando-altas-e-rumo-entre-as-maiores-quedas/ar-AA1Suh9z?ocid=Peregrine,https://www.terra.com.br/economia/ibovespa-cai-mais-de-2-e-fecha-abaixo-de-159-mil-pontos,57dc75bc725c82d2b8fda7b0c9f50b9bugasxbre.html]",,false,[],[],[]
d13d5e41-7504-442b-b540-b49ac5d17110,2025-12-16 20:30:00.000000 UTC,MAILING_SENT,[SOCIAL_MEDIA],"[LABOR_ISSUES,ABUSIVE_CONDUCT]",[MENTIONS_BB_IN_TITLE],"[NICHE_PUBLISHER,MICRO_INFLUENCER]",[],[],"[PRESS_JOURNALISTS,UNIONS_EMPLOYEES]",LEVEL_1,"Sindicato do DF denuncia suposta retomada de práticas de gestão que geram ""medo e precarização"" no Banco do Brasil","Dia (16), o perfil no Instagram *Bancários DF @df.bancarios* (https://www.instagram.com/p/DSVdSbKiXUy/) publicou *""Direção do BB volta a impor medo e insegurança à categoria*. Segundo as informações do sindicato, a atual gestão do *Banco do Brasil retoma práticas antigas e conhecidas dos trabalhadores*, como a criação de *“excedentes”*, espalhando *terror e pânico entre os funcionários*. A matéria cita que banco tem adotado medidas que precarizam o trabalho, adoecem os funcionários e afastam o BB de sua função pública. Resgatar essa história é fundamental para fortalecer a mobilização, ampliar a consciência coletiva e reafirmar que direitos só são preservados com organização e luta. O Sindicato segue atento e atuante para barrar retrocessos e defender a categoria e o Banco do Brasil."". O perfil possui 10 mil seguidores, mais de 23 interações e 660 contas alcançadas. Link para a matéria na íntegra: https://bancariosdf.com.br/dire%C3%A7%C3%A3o-do-bb-retoma-pr%C3%A1tica-de-criar-excedentes-e-imp%C3%B5e-terror-e-p%C3%A2nico/.",[@df.bancarios],[https://www.instagram.com/p/DSVdSbKiXUy/],,false,[],[PEOPLE_UNIONS],[PEOPLE]
fd5bea78-4053-4f74-a9fa-a0feba8bab33,2025-12-17 21:00:00.000000 UTC,MAILING_SENT,[PRESS],[LABOR_ISSUES],"[MENTIONS_BB_IN_TITLE,NICHE_PUBLISHER]",[],[],[],"[PRESS_JOURNALISTS,UNIONS_EMPLOYEES,POLITICAL_ACTORS_PUBLIC_AGENCIES]",LEVEL_1,Sindicato do Tocantins vence ação judicial referente a 7ª e 8ª hora contra o Banco do Brasil,"Dia 17, o portal do *Sindicato dos Bancários do Tocantins* (https://www.sintecto.org.br/sindicato-dos-bancarios-do-tocantins-vence-acao-da-7a-e-8a-hora-contra-o-banco-do-brasil/) compartilhou matéria acerca da decisão da *Primeira Turma do Tribunal Regional do Trabalho da 10ª Região (TRT-10)* que manteve *ação que garante ao bancário o direito ao recebimento da 7ª e 8ª hora*. Segundo o texto, o funcionário em questão conseguiu comprovar que não exercia atribuições de mando, gestão ou poder de decisão, tampouco possuía autonomia ou independência funcional, o que afasta o enquadramento na exceção legal prevista para a jornada de oito horas.   

*",[Sintecto],[https://www.sintecto.org.br/sindicato-dos-bancarios-do-tocantins-vence-acao-da-7a-e-8a-hora-contra-o-banco-do-brasil/],,false,[],[PEOPLE_UNIONS],[PEOPLE]
48187ffb-898c-48e9-ac01-eaebcfd53471,2025-12-17 14:00:00.000000 UTC,MAILING_SENT,[PRESS],[LABOR_ISSUES],"[MENTIONS_BB_IN_TITLE,NICHE_PUBLISHER]",[],[],[],"[PRESS_JOURNALISTS,UNIONS_EMPLOYEES]",LEVEL_1,TRT condena Banco do Brasil por burnout e fixa indenização a ex‑caixa,"Dia (16), às 17h25, o portal Unica News (https://www.unicanews.com.br/cidades/trt-condena-banco-do-brasil-por-burnout-e-garante-indenizacao-a-ex-caixa/132272), com aproximadamente 2.517 acessos por dia, publicou: “TRT condena Banco do Brasil por burnout e garante indenização a ex‑caixa”. O texto informa que o Tribunal Regional do Trabalho (TRT) condenou o Banco do Brasil a pagar indenização por danos morais a uma ex‑caixa que sofreu síndrome de burnout (estresse ocupacional). A decisão reconheceu relação entre as condições de trabalho e o adoecimento da empregada, determinando o pagamento de reparação à ex‑funcionária.",[Unica News],[https://www.unicanews.com.br/cidades/trt-condena-banco-do-brasil-por-burnout-e-garante-indenizacao-a-ex-caixa/132272],,false,[],[],[]
cd5cbee7-14f6-45b9-a3e1-6bc8a0e761b2,2025-12-18 15:30:00.000000 UTC,MAILING_SENT,[PRESS],[SERVICE_LOCATION_SECURITY],"[MENTIONS_BB_IN_TITLE,BB_IMAGE_OR_VIDEO]",[],[],[],"[CLIENT_SOCIETY,PRESS_JOURNALISTS]",LEVEL_1,Sistema de segurança é acionado em agência do Banco do Brasil em São Carlos (SP),"Dia (18), o portal *São Carlos no Toque* (https://saocarlosnotoque.com/dispositivo-de-seguranca-e-acionado-em-agencia-do-banco-do-brasil-no-centro-de-sao-carlos/ ), com aproximadamente 1.874  visitantes por dia e um alcance de 2 contas, publicou: “*Dispositivo de segurança é acionado em agência do Banco do Brasil no Centro de São Carlos*”. O acionamento de um sistema de segurança mobilizou equipes da Polícia Militar e do Corpo de Bombeiros na manhã desta quinta-feira em uma agência do Banco do Brasil localizada na esquina da Rua Episcopal com a Rua Conde do Pinhal, no Centro de São Carlos. Inicialmente, a presença de fumaça no interior do prédio gerou a suspeita de um possível incêndio, o que levou ao deslocamento das equipes de emergência. No entanto, após a verificação no local, foi constatado que não se tratava de fogo ou de falha no sistema de prevenção a incêndios.

Dia (18), o portal *São Carlos em Rede* (https://saocarlosemrede.com.br/banco-do-brasil-2/ ), com aproximadamente 1.874 visitantes por dia e um alcance de 2 contas, publicou: “*Sistema de segurança do Banco do Brasil é acionado e equipes são mobilizadas*”. 



*",[São Carlos no Toque],"[https://saocarlosemrede.com.br/banco-do-brasil-2/,https://saocarlosnotoque.com/dispositivo-de-seguranca-e-acionado-em-agencia-do-banco-do-brasil-no-centro-de-sao-carlos/]",,false,[],[CUSTOMER_RELATIONS_AGENCIES],[CUSTOMER_RELATIONS]
4bd94a33-ef7d-4eff-b3d7-4f44db461218,2025-12-22 22:00:00.000000 UTC,MAILING_SENT,[PRESS],[SERVICE_LOCATION_SECURITY],"[MENTIONS_BB_IN_TITLE,BB_IMAGE_OR_VIDEO]",[],[],[],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_1,Mulher é assaltada dentro de agência do Banco do Brasil em Ipatinga; suspeito é preso em flagrante,"Dia (22), às 11h08, o portal *Plox* (https://plox.com.br/noticia/22/12/2025/pm-prende-homem-que-roubou-mulher-em-agencia-do-banco-do-brasil-em-ipatinga), com aproximadamente 8.448 mil visitantes por dia e alcance estimado de 10 contas, publicou: *“A Polícia Militar prendeu em flagrante, na manhã desta segunda-feira (22), um homem suspeito de roubar uma idosa dentro de uma agência do Banco do Brasil, no bairro Canaã, em Ipatinga. A vítima havia acabado de realizar um saque em um caixa eletrônico quando foi abordada”.* A informação inicial apontava que uma senhora havia sido empurrada por um homem que tentou tomar o dinheiro recém-retirado no interior da agência.

*",[Plox],[https://plox.com.br/noticia/22/12/2025/pm-prende-homem-que-roubou-mulher-em-agencia-do-banco-do-brasil-em-ipatinga],,false,[],[SECURITY_ROBBERIES_AND_PHYSICAL_SECURITY],[SECURITY]
77ddf0ed-d016-4cde-8c0e-3fe095a8e7c3,2025-12-14 11:30:00.000000 UTC,EMAIL_SENT,[PRESS],"[SENSITIVE_POLITICAL_CONTEXT,RELEVANT_POLITICAL_FIGURES]",[ONE_RELEVANT_VEHICLE],[],[],[],"[PRESS_JOURNALISTS,POLITICAL_ACTORS_PUBLIC_AGENCIES]",LEVEL_1,Delação cita repasses para Réveillon do Amapá e menciona Banco do Brasil como patrocinador institucional,"Dia (13), às 17h53, o portal piauí | Folha UOL (https://piaui.folha.uol.com.br/detalhes-de-uma-delacao-inflamavel/), com aproximadamente 45 mil acessos por dia, publicou: “Detalhes de uma delação inflamável”. Investigados em fraudes no setor de combustíveis, Roberto Leme (“Beto Louco”) e Mohamad Mourad relataram à PGR supostos repasses a políticos em troca de influência, incluindo a alegação de pagamento de R$ 2,5 milhões para custear o show de Roberto Carlos no Réveillon do Amapá, a pedido do senador Davi Alcolumbre. Segundo a proposta de delação, *parte do valor teria sido transferida para conta da CINQ Capital no Banco do Brasil*. Em nota, Alcolumbre nega irregularidades e afirma que o Réveillon do estado contou com *patrocínio institucional do Banco do Brasil*, da Febraban e de outras entidades.",[piauí | Folha UOL],[https://piaui.folha.uol.com.br/detalhes-de-uma-delacao-inflamavel/],,false,[],[],[]
23343af0-d3f8-477e-9db8-7bf8a7dcdffc,2023-10-10 13:00:00.000000 UTC,NOT_SENT,[PRESS],[],[],[],[],[],[],LEVEL_1,Original Alert,Original alert text,[Profile1],[http://example.com/original],,false,[],[],[]
33525d07-4a5b-4235-897a-37687f734579,2025-10-01 11:55:00.000000 UTC,EMAIL_SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,"Ativa reduz preço-alvo da BB Seguridade, destaca E-Investidor","Hoje de manhã, (01) às 07h10, o perfil de E-Investidor @EInvestidor, (https://x.com/EInvestidor/status/1973329546863644676?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1973329546863644676%7Ctwgr%5E011dedc8c55992bb9e377e52c0f21464bc90331d%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fapp.brandwatch.com%2Fproject%2F1998335642%2Fdashboards%2F1909249 )  tweetou: BB Seguridade (BBSE3): Ativa reduz preço-alvo da ação; veja motivos. Até o momento a publicação tem 244 visualizações e a página conta com 107.300 seguidores.",[@EInvestidor],[https://x.com/EInvestidor/status/1973329546863644676],,false,[],[],[]
659d42cf-5c0b-48e3-b9f5-4cc42ed53712,2025-10-01 12:46:00.000000 UTC,EMAIL_SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Investidor planeja reduzir posição em bancos após alta das ações,"Hoje de manhã, (01) às 09h06, o perfil de Bieldobein @Bieldomaul,      (https://x.com/Bieldomaul/status/1973358829497925754) tweetou: No momento o que estou querendo fazer e diminuir minha posiçao em bradesco. Bancos se tornaram uma posiçao MUITO GRANDE na minha carteira. Isso aconteceu pois ja tinha abc/bbas3 e bradesco abriu uma oportunidade na crise entao acabou desbalanceando a gora que subiu 50+% YTD. Até o momento a publicação tem 88 visualizações e a página conta com 38.000 seguidores.",[@Bieldomaul],[https://x.com/Bieldomaul/status/1973358829497925754],,false,[],[],[]
3c087a27-67be-4471-8207-e62a2e87390d,2025-10-01 16:14:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Canaltech relata instabilidade no Pix do Banco do Brasil,"Hoje de manhã, (01) às 11h33, o perfil do Canaltech @canaltech, (https://x.com/canaltech/status/1973395536595087480 )  tweetou: Pix do Banco do Brasil fora do ar? App passa por instabilidade nesta quarta (1º) https://t.co/yVbC37XeXp.  Até o momento a publicação tem 1.019 visualizações e a página conta com 567.900 seguidores.",[@canaltech],[https://x.com/canaltech/status/1973395536595087480],,false,[],[],[]
4a8bf8f3-75c3-4356-88ba-48fdaf5e22ba,2025-10-01 16:17:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Usuário reclama de falha ao tentar criar conta no app do Banco do Brasil,"Hoje à tarde, (01) às 12h16, o perfil do _massaneirA @palestrina_1951 (http://twitter.com/palestrina_1951/statuses/1973406549545468005 )  tweetou: ainda nem criei minha conta no @BancodoBrasil ainda e já to passando stress, q app horrível, nem criei minha senha e essa p.. já foi bloqueada pqp 🤬.  Até o momento a publicação tem 12 visualizações e a página conta com 75 seguidores.",[@palestrina_1951],[http://twitter.com/palestrina_1951/statuses/1973406549545468005],,false,[],[],[]
5793dc23-ab6e-428c-bdbc-a9beec9edc32,2025-10-01 17:30:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Usuário acusa Banco do Brasil de ‘prender’ dinheiro,"Hoje à tarde, nas redes sociais (01) às 12h45, o perfil Marcos @mgabrielbs( https://x.com/mgabrielbs/status/1973413962671669604?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1973413962671669604%7Ctwgr%5E32f707d068ac76342a02b5ac48bf8da477efe482%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fapp.brandwatch.com%2Fproject%2F1998335642%2Fdashboards%2F1909249 ) tweetou: O ódio que eu tenho do Banco do Brasil, essa porra prende meu dinheiro 😡. Até o momento a publicação tem 31 visualizações e a página conta com 7.838 seguidores.",[@mgabrielbs],[https://x.com/mgabrielbs/status/1973413962671669604],,false,[],[],[]
784f63db-d548-4076-b6d8-ecb67226407d,2025-10-01 17:34:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Falha no sistema de pagamentos instantâneos (Pix) do BB impede usuária de pagar táxi,"Hoje à tarde, (01) às 13h00, o perfil do moniCat @MonicaAlmeidaT (https://x.com/MonicaAlmeidaT/status/1973417782990532759?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1973417782990532759%7Ctwgr%5E32f707d068ac76342a02b5ac48bf8da477efe482%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fapp.brandwatch.com%2Fproject%2F1998335642%2Fdashboards%2F1909249 )  tweetou: O Pix do banco do Brasil tava fora do ar e eu não consegui pagar o táxi. Pior que sempre pego esse mesmo taxista, e semana passada eu tbm não consegui pq minha internet tava lenta, ele deve pensar que sou golpista. Até o momento a publicação tem 54 visualizações e a página conta com 7.838 seguidores.",[@MonicaAlmeidaT],[https://x.com/MonicaAlmeidaT/status/1973417782990532759],,false,[],[],[]
c5040fdd-8762-4f46-a6d8-42035f7fa09a,2025-10-01 22:01:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,"Dados do BC mostram resultado do Banco do Brasil ainda fraco em julho, veem analistas","Nas redes sociais, hoje (01), às 18h18, o perfil @InvestingBrasil (https://x.com/InvestingBrasil/status/1973497756024185057) publicou: ""Dados do BC mostram resultado do Banco do Brasil ainda fraco em julho, veem analistas #BBAS3"" junto ao link da matéria completa (https://br.investing.com/news/stock-market-news/dados-do-bc-mostram-resultado-do-banco-do-brasil-ainda-fraco-em-julho-veem-analistas-1696009). A publicação, até o momento, tem 221 visualizações e o perfil conta com um pouco mais de 263 mil seguidores, com alcance até o momento de 26.278 contas.",[@InvestingBrasil],[https://x.com/InvestingBrasil/status/1973497756024185057],,false,[],[],[]
9fc17379-2c67-4218-9ea8-65067636ada4,2025-10-01 22:08:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,"@RenatoLRomero - Ao meu ver, e ja falei recentemente outras vezes aqui… a mina de ouro do ibovespa está em COMMODITIES EXCLUSIVAMENTE","Nas redes sociais, hoje (01), às 18h24, o perfil @RenatoLRomero1
(https://x.com/RenatoLRomero17/status/1973499237250822203), publicou: ""Ao meu ver, e ja falei recentemente outras vezes aqui…  a mina de ouro do ibovespa está em COMMODITIES EXCLUSIVAMENTE 
FINANCIALS = TOPO (menos Banco do Brasil que é uma commoditie play) 
MERCADO INTERNO = TOPO
Teremos a partir de agora juros para cima, dólar para cima e ibovespa para cima(só depois de 4 meses pq agora é correção, puxado por COMMODITIES) 
Gosto muito de empresas como unipar, prio3, FERBASA, USIM, CSNA3, VALE3(essa via opções vai fazer bilionários) 
Lembrando que para os próximo 3-4 meses tem coisas muito melhores do que quebrar a cabeça com IBOV."" junto ao gráfico que supostamente justifica sua opinião. A publicação, até o momento, tem 217 visualizações e o perfil conta com um pouco mais de 19,4 mil seguidores, com alcance até o momento de 7.272 contas.",[@RenatoLRomero1],[https://x.com/RenatoLRomero17/status/1973499237250822203],,false,[],[],[]
dd74c846-d3e7-49fb-8736-aa093ccf192f,2025-10-02 14:08:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,@VEJA tweetou: Funcionários do Banco do Brasil pressionam por isenção da PLR no IR.,"Nas redes sociais, hoje de manhã (02) às 09h14, o perfil de VEJA @VEJA (https://x.com/VEJA/status/1973723232139415647 )  tweetou: Funcionários do Banco do Brasil pressionam por isenção da PLR no IR. Até o momento a publicação tem 1355 visualizações e a conta possui 8.000.000 seguidores.",[@VEJA],[https://x.com/VEJA/status/1973723232139415647],,false,[],[],[]
749d7529-809d-4d33-85d4-b28559feafa3,2025-10-02 14:17:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,"@Ramon4lan, tweetou: 🚨 Dados do Banco Central indicam que o Banco do Brasil registrou lucro líquido de R$ 780 milhões em julho, queda de 20,1% frente a junho (R$ 976 milhões).","Nas redes sociais, hoje de manhã (02) às 09h27, o perfil de Ramon A. Lage 🥊🇳🇵 @Ramon4lan,(https://x.com/Ramon4lan/status/1973726508276723961?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1973726508276723961%7Ctwgr%5E450b8dd6ff35b1608bddb57aa6f1dd5ed0c8ae8d%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fapp.brandwatch.com%2Fproject%2F1998335642%2Fdashboards%2F1909249 )  tweetou: 🚨 Dados do Banco Central indicam que o Banco do Brasil registrou lucro líquido de R$ 780 milhões em julho, queda de 20,1% frente a junho (R$ 976 milhões). Anualizado, o resultado implicaria lucro de cerca de R$ 2,3 bilhões no 3T25.. Até o momento a publicação tem 149 visualizações e a conta possui 15.000 seguidores.",[@Ramon4lan],[https://x.com/Ramon4lan/status/1973726508276723961],,false,[],[],[]
173aec7a-835b-483a-b3e6-62ed9665c324,2025-10-02 22:34:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,Bancários relatam desgaste emocional por metas abusivas e pressão crescente no Banco do Brasil,"Hoje (02), no X, o perfil Bancários Gru @bancariosgru (https://x.com/bancariosgru/status/1973546212554096969) escreveu: ”Bancários relatam desgaste emocional por metas abusivas e pressão crescente no Banco do Brasil.” Com link para notícia (https://www.bancariosdeguarulhos.com.br/bancarios-relatam-desgaste-emocional-por-metas-abusivas-e-pressao-crescente-no-banco-do-brasil/), a reportagem destaca que o Sindicato dos Bancários de Guarulhos denunciou o impacto das metas abusivas impostas pelo Banco do Brasil, que têm causado adoecimento e afastamento de trabalhadores. Após queda de 20,7% no lucro líquido no primeiro trimestre de 2025, o banco teria dobrado metas e intensificado a pressão por resultados. A entidade também reforçou a luta por isonomia entre funcionários, especialmente os oriundos de bancos incorporados, e por melhorias no plano de saúde Cassi. Ainda no X, o  perfil FETEC-CUT/SP @fetecsp (https://x.com/fetecsp/status/1973825146579529818), também repercutiu o tema, compartilhando a mesma notícia e destacando que o Banco do Brasil precisa rever suas práticas de gestão e metas, diante dos impactos negativos à saúde dos trabalhadores e da crescente mobilização sindical.",[@bancariosgru e @fetecsp],[https://www.bancariosdeguarulhos.com.br/bancarios-relatam-desgaste-emocional-por-metas-abusivas-e-pressao-crescente-no-banco-do-brasil/  https://x.com/fetecsp/status/1973825146579529818],,false,[],[],[]
0d026fff-b192-4ce5-8b2b-d18abfda553b,2025-10-03 11:23:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_1,"BTG, BB e Caixa destinam R$ 25 bilhões a mais para provisões de crédito","Ontem (02), às 19h24, o portal Folha de São Paulo (https://www1.folha.uol.com.br/colunas/painelsa/2025/10/btg-bb-e-caixa-destinam-r-25-bilhoes-a-mais-para-provisoes-de-credito.shtml), aproximadamente 494.128 visitantes/dia, publicou: ”BTG, BB e Caixa destinam R$ 25 bilhões a mais para provisões de crédito.” A matéria aponta que essa estratégia foi adotada como resposta ao aumento da inadimplência e à deterioração do cenário econômico, evidenciando uma postura mais conservadora por parte das instituições financeiras.",[Folha de São Paulo],[https://www1.folha.uol.com.br/colunas/painelsa/2025/10/btg-bb-e-caixa-destinam-r-25-bilhoes-a-mais-para-provisoes-de-credito.shtml],,false,[],[],[]
52776d5a-baa4-4386-83b2-ea74900d629e,2025-10-03 15:20:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_1,BC define regra do Pix parcelado neste mês após alerta sobre risco de endividamento.,"Hoje (03), às 10h15, o portal Notícias ao minuto (https://www.noticiasaominuto.com.br/economia/2320583/bc-define-regra-do-pix-parcelado-neste-mes-apos-alerta-sobre-risco-de-endividamento), aproximadamente 22.330 visitantes/dia, publicou: ”BC define regra do Pix parcelado neste mês após alerta sobre risco de endividamento.” No Banco do Brasil, o cliente pode contrair um empréstimo para parcelar o pagamento Pix, que cai na hora para a conta de destino, e a instituição financeira faz cobranças mensais com débito automático.",[Notícias ao minuto],[https://www.noticiasaominuto.com.br/economia/2320583/bc-define-regra-do-pix-parcelado-neste-mes-apos-alerta-sobre-risco-de-endividamento],,false,[],[],[]
20498e33-3682-42f0-81ea-9315b01307fe,2025-10-03 15:55:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_1,FUNCIONÁRIO do BANCO do BRASIL foi pego ao VENDER a SENHA para HACKERS por R$ 1MI de REAIS.,"Hoje (03), às 12h25, no X, o influenciador Ricardo Albuquerque @ralbuque (https://x.com/ralbuque/status/1974133597616669133) escreveu: ”'FUNCIONÁRIO do BANCO do BRASIL foi pego ao VENDER a SENHA para HACKERS por R$ 1MI de REAIS.” A postagem é acompanhada de um vídeo em que ele reage a notícias sobre o caso. O perfil tem 16,3 mil seguidores e, até o momento, o tweet conta com 106 visualizações.",[@ralbuque],[https://x.com/ralbuque/status/1974133597616669133],,false,[],[],[]
